1529666,Bahnhof Grenzau,Bahnhof Grenzau,Bahnhof Grenzau,Grenzau,50.45663,7.66505,S,RSTN,DE,,08,00,07143,07143032,0,,232,Europe/Berlin,2020-10-14
2038682,Bahnhof Annaburg,Bahnhof Annaburg,Annaburg,Bahnhof Annaburg,Bahnhof Annaburg West,51.72858,13.03311,S,RSTN,DE,,14,,,,0,,77,Europe/Berlin,2022-01-16
2613222,Süderau,Suderau,Jundewatter Muhlenstrom,Jündewatter Mühlenstrom,Sondera,Suderau,Sønderå,Süderau,54.88333,8.98333,H,STM,DE,,00,,,,0,,3,Europe/Copenhagen,2023-11-07
2613801,Scheidebek,Scheidebek,Scheidebek,Skelbaek,Skelbæk,54.86667,9.11667,H,STM,DE,,00,,,,0,,12,Europe/Copenhagen,2023-11-07
2619207,Kadetbank,Kadetbank,Kadetbank,Kadetbanke,54.56667,12.36667,H,BNK,DE,,00,,,,0,,-9999,Europe/Copenhagen,2023-11-07
2657946,Wyhlen,Wyhlen,Wyhlen,47.54729,7.69331,P,PPLX,DE,,01,083,08336,08336105,0,,269,Europe/Berlin,2020-11-12
2658739,Schiener Bach,Schiener Bach,Schiener Bach,47.6802,8.86131,H,STM,DE,DE,CH,00,,,,0,,512,Europe/Zurich,2015-09-06
2659829,Lunkenbach,Lunkenbach,Lunckenbach,Lunkenbach,47.68136,8.84938,H,STM,DE,DE,CH,00,,,,0,,462,Europe/Zurich,2015-09-06
2744273,Witte Venn,Witte Venn,Witte Veen,Witte Venn,52.15,6.88333,H,MRSH,DE,,00,,,,0,,40,Europe/Amsterdam,2014-08-05
2744666,Westerwoldsche A,Westerwoldsche A,Westerwoldsche A,Westerwoldsche Aa,Westerwoldse Aa,53.23333,7.2,H,STMC,DE,,00,,,,0,,-1,Europe/Amsterdam,2014-08-05
2745605,Hoge Veenkanal,Hoge Veenkanal,Hoge Veenkanal,Verlangde Hoogeveensche Vaart,Verlengde Hoogeveensche Vaart,Verlengde Hoogeveense Vaart,52.73333,6.51667,H,CNL,DE,,00,,,,0,,12,Europe/Amsterdam,2014-08-05
2746549,Schwalm,Schwalm,Schwalm,Swalm,Zwalm,Zwalmse Beek,51.25,6.01667,H,STM,DE,,00,,,,0,,15,Europe/Amsterdam,2014-08-05
2747513,Grenzaa,Grenzaa,Aa,De Aa Suderbeeke,Grenzaa,Schoonebeekerdiep,Schoonebekerdiep,52.65,6.76667,H,STM,DE,,00,,,,0,,8,Europe/Amsterdam,2020-07-31
2747963,Rothen Bach,Rothen Bach,Rodge Beek,Roode Beek,Rothen Bach,51.13333,6.08333,H,STM,DE,,00,,,,0,,28,Europe/Amsterdam,2014-08-05
2748272,Regnieter Bach,Regnieter Bach,Hardenbergsche Beek,Regenieterbeek,Regnieter Bach,51.86667,6.38333,H,STM,DE,DE,NL,00,,,,0,,14,Europe/Amsterdam,2014-08-05
2748350,Radewijkerbeek,Radewijkerbeek,Raderwijker Beek,Radewijkerbeek,52.56667,6.61667,H,STM,DE,DE,NL,00,,,,0,,5,Europe/Amsterdam,2014-08-05
2749378,Ostfriesische Plate,Ostfriesische Plate,Oost Friesche Plaat,Ostfriesische Plate,53.25,7.2,H,FLTT,DE,,00,,,,0,,-9999,Europe/Amsterdam,2014-08-05
2751327,Maanplate,Maanplate,Maanplaat,Maanplate,53.28333,7.18333,H,FLTT,DE,,00,,,,0,,-9999,Europe/Amsterdam,2014-08-05
2753581,Horsterbeek,Horsterbeek,Horsterbeek,Leit-Graben,Leitgraben,51.63333,6.06667,H,STMC,DE,NL,00,,,,0,,15,Europe/Amsterdam,2014-08-05
2753661,Hoogzand,Hoogzand,Hoogzand,53.3,7.21667,H,FLTT,DE,DE,NL,00,,,,0,,-9999,Europe/Amsterdam,2014-08-05
2755345,Grenskanaal,Grenskanaal,Berghse Wetering,Bergsche Wetering,Grenskanaal,51.85,6.3,H,CNL,DE,DE,NL,00,,,,0,,15,Europe/Amsterdam,2014-08-05
2755629,Nierskanal,Nierskanal,'t Gelders Kanaal,Geldernsch Kanaal,Geldernskanaal,Gelders Kanaal,Geldersch Kanaal,Geldersch Niers Kanaal,Nierskanaal,Nierskanal,’t Gelders Kanaal,51.51667,6.16667,H,CNL,DE,,00,,,,0,,21,Europe/Amsterdam,2014-08-05
2756433,Eckelsche Beek,Eckelsche Beek,Eckelsche Beek,51.63333,6.01667,H,STM,DE,DE,NL,00,,,,0,,15,Europe/Amsterdam,2014-08-05
2756804,Dinkelkanaal,Dinkelkanaal,Dinkelkanaal,52.41667,6.95,H,CNL,DE,DE,NL,00,,,,0,,20,Europe/Amsterdam,2014-08-05
2757935,Coevorden-Piccardie-Kanal,Coevorden-Piccardie-Kanal,Canal Picardie Coevorden,Coevorden Alte Piccardie Kanal,Coevorden-Piccardie-Kanaal,Coevorden-Piccardie-Kanal,Kanaal Koevorden-Alte-Picardie,Kanaal Koevorden-Alte-Picardië,Kanaal naar Alte Picardie,Kanaal naar Alte Picardië,Koevorden-Piccardie-Kanal,52.66667,6.76667,H,CNL,DE,,00,,,,0,,10,Europe/Amsterdam,2014-08-05
2758950,Bijlandsch Kanaal,Bijlandsch Kanaal,Bijlands Kanaal,Bijlandsch Kanaal,Bijlandsche Kanaal,Bylandsch Kanaal,51.85,6.06667,H,CHN,DE,DE,NL,00,,,,0,,12,Europe/Amsterdam,2020-07-08
2759885,Nordhorn-Almelo-Kanal,Nordhorn-Almelo-Kanal,Almelo-Nordhorn Kanal,Kanaal Almelo-Nordhorn,Kanaal Almeloo-Noordhorn,Kanaal Almeloo-Nordhorn,Nordhorn-Almelo-Kanal,52.36667,6.65,H,CNL,DE,,00,,,,0,,10,Europe/Amsterdam,2014-08-05
2760454,Zugspitze,Zugspitze,Cugshpice,Cugshpitce,Cugspice,Cūgšpicė,Gara Cugshpiceh,Weisskogel,Zugspitz,Zugspitze,Zugspitze Dagi,Zugspitze Dağı,chu ge feng,chukeusyupiche san,qmt tswghshbytsh,tsugaspitse,tsukushupittsue,zwgspyzh,Гара Цугшпіцэ,Цугшпитце,Цугшпице,Цугшпітце,צוגשפיצה,تسوگ‌اشپیتسه,سوگسپتزے,قمة تسوغشبيتسه,त्सुगस्पिट्से,ცუგშპიცე,ツークシュピッツェ,楚格峰,추크슈피체 산,47.42118,10.98635,T,MT,DE,,02,091,09180,09180117,0,2962,2905,Europe/Berlin,2013-02-19
2761463,Wertach,Wertach,,48.40405,10.88801,H,STM,DE,,02,097,,,0,,462,Europe/Berlin,2010-11-15
